#airframe_info,log_version="1.00",log_content_version="1.02",product="GDU 460",aircraft_ident="N1234X",unit_software_part_number="006-B1727-40",software_version="9.51",system_id="6000ABCD01234",unit="PFD1",airframe_hours="0.3",engine_hours="1.2"
Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS HFOM (ft),GPS VFOM (ft),GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency 1 (MHz),COM Frequency 2 (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),AP Pitch Trim Motor,Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS/Mag 1 Status,SFD AHRS Status,Pitch Delta (deg),Roll Delta (deg),AHRS 1 Dev (%),SFD AHRS Dev (%),AFCS Attitude Status,Network Status,Transponder Code,Transponder Mode,Engine Power (%),Manifold Press (inch Hg),RPM,Oil Press (PSI),Oil Temp (deg F),Coolant Temp (deg F),Man Temp (deg F),Flap Position,Fuel Qty L (gal),Fuel Qty R (gal),Fuel Flow (gal/hour),Fuel Press (PSI),Elevator Trim,Volts,Efis Bkup Volts,Nav Bkup Volts,Amps,Batt Amps,Feed Psi,Co Ppm,EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),EFIS ON BKUP (discrete),NAV ON BKUP (discrete),ARM BKUP (discrete),PITOT HEAT (discrete),FPCM FAULT (discrete),CHECK FUEL (discrete),EARTH X FAIL (discrete),CAS Alert,Terrain Alert
2026-09-02,14:48:05,21:48:05,-07:00,+39.0809988,-114.1003507,284,3D,337703.1,0.2,,0,0,0.01,,24,119,9,171,309,-1,16.0,17,,,-0.007,0.997,-0.171,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1673,,,,080031F8 A46 A0 * 01000000,280137FE N33 X0,,,3,3,,,1200,ALT,,,,,,,,0,12,8,,0.2,1,12.7,14.0,13.9,9,-10,15.3,254,,,,,0,0,0,0,0,0,0,FUEL PRESS / CO PPM / ENGINE ECU / NO AOA CAL,
2026-09-02,14:48:06,21:48:06,-07:00,+39.0809983,-114.1003500,284,3D,337704.1,0.0,,0,0,0.01,,23,108,9,172,309,0,16.2,17,,,-0.007,0.998,-0.159,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1674,,,,080031F8 A49 A0 * 01000000,280137FE N37 X0,,,3,3,,,1200,ALT,,,,,,,,0,12,8,,0.2,1,12.7,14.0,14.0,10,-10,15.3,254,,,,,0,0,0,0,0,0,0,FUEL PRESS / CO PPM / ENGINE ECU,
2026-09-02,14:48:07,21:48:07,-07:00,+39.0809983,-114.1003497,283,3D,337705.1,0.0,,0,0,0.00,,22,98,9,172,309,4,16.4,17,,,-0.006,0.998,-0.145,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1675,,,,080031F8 A52 A0 * 01000000,280137FE N41 X0,,,3,3,,,1200,ALT,,2.7,0,0,,,,0,12,8,0.0,0.2,2,12.7,14.0,14.0,8,-9,15.3,254,,,,,0,0,0,0,0,0,0,FUEL PRESS / CO PPM / ENGINE ECU / NO AOA CAL,
2026-09-02,14:48:08,21:48:08,-07:00,+39.0809981,-114.1003496,283,3D,337706.1,0.0,,0,0,-0.00,,21,91,9,172,309,4,16.0,16,,,-0.005,0.998,-0.131,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1675,,,,080031F8 A55 A0 * 01000000,280137FE N45 X0,,,3,4,,,1200,ALT,0,10.1,0,0,38,38,38,0,12,8,0.0,0.2,2,12.8,14.0,14.0,8,-9,15.3,254,100,100,110,105,0,0,0,0,0,0,0,FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:09,21:48:09,-07:00,+39.0809976,-114.1003493,283,3D,337707.1,0.0,,0,0,0.01,,20,84,9,172,309,1,16.0,16,,,-0.008,0.998,-0.126,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1676,,,,080031F8 A58 A0 * 01000000,280137FE N49 X0,,,3,4,,,1200,ALT,0,18.0,0,0,53,54,55,0,12,8,0.0,0.2,2,12.8,14.0,14.0,7,-8,15.3,254,125,125,140,130,0,0,0,0,0,0,0,FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:10,21:48:10,-07:00,+39.0809968,-114.1003486,282,3D,337708.1,0.0,,0,0,-0.00,,20,79,9,172,309,-1,15.8,16,,,-0.011,1.000,-0.134,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1676,,,,080031F8 A61 A0 * 01000000,280137FE N53 X0,,,3,3,,,1200,ALT,0,24.0,0,0,73,74,75,0,12,8,0.0,0.2,2,12.8,14.0,14.0,7,-8,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:11,21:48:11,-07:00,+39.0809963,-114.1003479,281,3D,337709.1,0.0,,0,0,-0.00,,20,73,9,172,309,-1,15.7,16,,,-0.009,0.998,-0.143,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1677,,,,080031F8 A64 A0 * 01000000,280137FE N57 X0,,,3,3,,,1200,ALT,0,27.1,0,0,84,87,88,0,12,8,0.0,0.2,2,12.8,14.0,14.0,7,-8,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:12,21:48:12,-07:00,+39.0809958,-114.1003474,280,3D,337710.1,0.0,,0,0,0.00,,20,69,9,172,309,-1,15.5,16,,,-0.008,0.998,-0.159,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1678,,,,080031F8 A67 A0 * 01000000,280137FE N61 X0,,,3,3,,,1200,ALT,0,28.5,0,0,90,92,94,0,12,8,0.0,0.2,3,12.8,14.0,14.0,7,-8,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:13,21:48:13,-07:00,+39.0809959,-114.1003474,279,3D,337711.1,0.0,,0,0,0.00,,20,65,9,171,309,-2,15.7,16,,,-0.008,0.999,-0.176,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1678,,,,080031F8 A70 A0 * 01000000,280137FE N65 X0,,,3,3,,,1200,ALT,0,29.2,0,0,93,96,97,0,12,8,0.0,0.2,3,12.8,14.0,14.0,7,-7,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:14,21:48:14,-07:00,+39.0809960,-114.1003472,278,3D,337712.1,0.0,,0,0,0.00,,20,61,9,172,309,-1,16.1,17,,,-0.010,0.999,-0.181,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1679,,,,080031F8 A73 A0 * 01000000,280137FE N69 X0,,,3,3,,,1200,ALT,0,29.5,0,0,94,97,98,0,12,8,0.0,0.2,3,12.8,14.0,14.0,7,-7,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:15,21:48:15,-07:00,+39.0809962,-114.1003469,277,3D,337713.1,0.0,,0,0,-0.00,,20,59,9,172,309,2,15.9,16,,,-0.008,0.998,-0.175,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1680,,,,080031F8 A76 A0 * 01000000,280137FE N72 X0,,,4,4,,,1200,ALT,0,29.6,0,0,95,98,99,0,12,8,0.0,0.2,4,12.8,14.0,14.0,6,-7,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / NO AOA CAL,
2026-09-02,14:48:16,21:48:16,-07:00,+39.0809967,-114.1003464,276,3D,337714.1,0.0,,0,0,0.00,,20,56,9,172,309,2,16.0,16,,,-0.008,0.997,-0.166,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1680,,,,080031F8 A79 A0 * 01000000,280137FE N76 X0,,,3,3,,,1200,ALT,0,29.7,0,0,95,98,99,0,12,8,0.0,1.8,6,12.8,14.0,14.0,6,-7,15.2,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:17,21:48:17,-07:00,+39.0809971,-114.1003460,275,3D,337715.1,0.0,,0,0,0.01,,20,54,9,172,309,2,16.0,16,,,-0.009,0.998,-0.157,,211,,,,30.07,122.700,118.350,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1681,,,,080031F8 A82 A0 * 01000000,280137FE N80 X0,,,2,2,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,17.5,10,12.7,14.0,14.0,6,-9,15.1,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:18,21:48:18,-07:00,+39.0809976,-114.1003455,274,3D,337716.1,0.0,,0,0,0.00,,20,51,9,172,309,1,16.0,16,,,-0.011,0.997,-0.151,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1681,,,,080031F8 A85 A0 * 01000000,280137FE N84 X0,,,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,29.7,17,12.7,14.0,14.0,10,-11,15.1,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:19,21:48:19,-07:00,+39.0809977,-114.1003453,273,3D,337717.1,0.0,,0,0,-0.01,,20,49,9,171,309,-4,15.9,16,,,-0.009,0.999,-0.148,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.7,1682,,,,080031F8 A88 A0 * 01000000,280137FE N88 X0,,,4,4,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,38.4,9,12.6,14.0,14.0,7,-12,15.3,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:20,21:48:20,-07:00,+39.0809980,-114.1003451,273,3D,337718.1,0.0,,0,0,-0.00,,20,47,9,171,309,-5,15.2,16,,,-0.007,0.997,-0.160,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1682,,,,080031F8 A91 A0 * 01000000,280137FE N92 X0,,,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,42.8,7,12.6,14.0,14.0,11,-13,15.4,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:21,21:48:21,-07:00,+39.0809982,-114.1003451,272,3D,337719.1,0.0,,0,0,-0.01,,20,46,9,172,309,-1,15.9,16,,,-0.006,0.997,-0.177,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1683,,,,080031F8 A94 A0 * 01000000,280037FE N96 X0,,,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,44.6,7,12.6,14.0,14.0,11,-13,15.4,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:22,21:48:22,-07:00,+39.0809994,-114.1003449,272,3D,337720.1,0.0,,0,0,-0.00,,20,44,9,171,309,1,15.8,16,,,-0.006,0.999,-0.181,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1684,,,,080031F8 A97 A0 * 01000000,280037FE N100 X0,,,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,45.6,6,12.6,14.0,14.0,7,-13,15.4,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:23,21:48:23,-07:00,+39.0810003,-114.1003451,272,3D,337721.1,0.0,,0,0,0.00,,20,43,9,172,309,2,16.4,17,-0.79,0.45,-0.008,0.999,-0.173,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1684,,,,080037FE D2 A0 * 01000000,280037FE N100 X0,0.0,0.1,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.0,5,12.6,14.0,14.0,6,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:24,21:48:24,-07:00,+39.0810015,-114.1003453,271,3D,337722.1,0.0,,0,0,-0.01,,20,41,9,172,309,4,16.4,17,-0.81,0.45,-0.008,0.998,-0.159,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1685,,,,080037FE D14 A0 * 01000000,280037FE N100 X0,0.0,0.1,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.2,5,12.6,14.0,14.0,9,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:25,21:48:25,-07:00,+39.0810028,-114.1003453,271,3D,337723.1,0.0,,0,0,-0.00,,20,40,9,172,309,6,16.3,17,-0.86,0.43,-0.009,0.998,-0.141,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1686,,,,080037FE D26 A0 * 01000000,280037FE N100 X0,0.1,0.1,3,2,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.3,5,12.6,14.0,14.0,6,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:26,21:48:26,-07:00,+39.0810038,-114.1003448,270,3D,337724.1,0.0,,0,0,-0.00,,20,39,9,172,309,6,16.2,17,-0.84,0.43,-0.008,0.999,-0.126,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1686,,,,080037FE D38 A0 * 01000000,280037FE N100 X0,0.1,0.1,2,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.3,5,12.6,14.0,14.0,10,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:27,21:48:27,-07:00,+39.0810038,-114.1003448,270,3D,337725.1,0.0,,0,0,0.00,,20,38,9,173,310,10,16.2,17,-0.86,0.43,-0.009,0.998,-0.112,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1687,,,,080037FE D50 A0 * 01000000,280037FE N100 X0,0.1,0.1,3,3,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.3,5,12.6,14.0,14.0,6,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
2026-09-02,14:48:28,21:48:28,-07:00,+39.0810039,-114.1003448,270,3D,337726.1,0.0,,0,0,0.00,,20,37,9,173,310,12,16.1,16,-0.87,0.42,-0.008,0.997,-0.100,,211,,,,30.07,122.700,118.350 RX,GPS1,LOI,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,,-12.8,27.8,1688,,,,080037FE D62 A0 * 01000000,280037FE N100 X0,0.1,0.1,2,2,,,1200,ALT,0,29.7,0,0,95,98,100,0,12,8,0.0,46.3,5,12.6,14.0,14.0,11,-13,15.5,254,125,125,140,130,0,0,0,0,0,0,0,OIL PRESS / FUEL PRESS / CO PPM / TRAFFIC FAIL / NO AOA CAL,
