Avidyne Engine Data Log; DAU Software ID: 5.0
3/13/12 18:41:05
"TIME","LAT","LON","PALT","DALT","E1","E2","E3","E4","E5","E6","C1","C2","C3","C4","C5","C6","OILT","OILP","RPM","OAT","MAP","FF","USED","AMP1","AMP2","AMPB","MBUS","EBUS","TIT","DIN","DOUT"
19:08:42,44.1390,-80.7456,9936,10422, 1465,1471,1527,1454,1437,1429, 337,341,339,329,321,331, 188,41,2500,2, 28.9,16.4,9.6, 10,5,-1,28.3,28.5,1614, "0000011","0000000"
19:08:48,44.1382,-80.7500,9971,10443, 1464,1470,1524,1455,1435,1431, 338,341,339,330,321,332, 188,41,2500,1, 28.9,16.4,9.6, 11,6,-1,28.3,28.9,1614, "0000011","0000000"
19:08:54,44.1375,-80.7547,10012,10460, 1462,1470,1525,1456,1434,1431, 338,341,340,330,322,332, 188,41,2500,1, 28.9,16.4,9.6, 11,5,-1,28.3,28.7,1612, "0000011","0000000"
19:09:00,44.1368,-80.7584,10058,10479, 1463,1469,1523,1453,1433,1430, 338,341,340,330,322,332, 188,41,2500,1, 28.9,16.4,9.7, 10,5,-1,28.2,28.6,1612, "0000011","0000000"
19:09:06,44.1360,-80.7629,10096,10497, 1464,1470,1525,1453,1432,1429, 339,341,340,330,322,332, 188,41,2500,1, 28.9,16.3,9.7, 11,6,-1,28.3,28.6,1612, "0000011","0000000"
19:09:12,44.1351,-80.7675,10132,10549, 1465,1470,1527,1452,1435,1428, 339,342,340,331,322,332, 188,41,2500,1, 28.9,16.4,9.7, 10,5,-1,28.2,28.5,1615, "0000011","0000000"
19:09:18,44.1341,-80.7722,10171,10615, 1464,1470,1527,1455,1437,1430, 339,342,341,331,322,332, 188,41,2500,1, 28.9,16.4,9.7, 11,6,-1,28.2,28.7,1615, "0000011","0000000"
19:09:24,44.1330,-80.7775,10213,10676, 1465,1471,1527,1455,1437,1431, 339,342,341,331,322,331, 188,41,2500,1, 28.9,16.4,9.8, 11,6,-1,28.3,28.6,1616, "0000011","0000000"
19:09:30,44.1320,-80.7821,10252,10722, 1465,1471,1528,1457,1437,1431, 339,342,341,331,321,331, 188,41,2500,1, 28.9,16.4,9.8, 11,6,-1,28.3,28.6,1614, "0000011","0000000"
19:09:36,44.1310,-80.7869,10293,10767, 1465,1470,1527,1457,1435,1432, 339,342,341,331,321,331, 188,41,2500,1, 28.9,16.4,9.8, 11,6,-1,28.2,28.9,1615, "0000011","0000000"
19:09:42,44.1301,-80.7916,10332,10799, 1464,1470,1527,1454,1435,1432, 339,342,341,331,321,330, 188,41,2500,1, 28.9,16.5,9.8, 11,6,0,28.3,28.9,1615, "0000011","0000000"
19:09:48,44.1294,-80.7957,10372,10848, 1463,1470,1525,1454,1436,1430, 339,342,341,331,321,330, 188,41,2500,1, 28.9,16.4,9.9, 10,5,0,28.3,28.6,1614, "0000011","0000000"
19:09:54,44.1286,-80.8005,10416,10908, 1464,1470,1527,1454,1436,1430, 339,342,342,331,320,329, 188,41,2500,1, 28.9,16.5,9.9, 11,5,0,28.3,28.4,1614, "0000011","0000000"
19:10:00,44.1275,-80.8053,10451,10951, 1463,1470,1527,1453,1436,1428, 339,341,342,331,320,329, 188,41,2500,1, 28.9,16.4,9.9, 11,5,0,28.3,28.5,1615, "0000011","0000000"
19:10:06,44.1267,-80.8110,10488,10995, 1464,1469,1527,1457,1437,1428, 339,341,342,331,320,329, 188,41,2500,1, 28.9,16.4,10.0, 11,5,0,28.3,28.5,1614, "0000011","0000000"
19:10:12,44.1257,-80.8158,10525,11040, 1461,1470,1528,1455,1437,1430, 339,341,342,331,319,330, 188,41,2500,1, 28.9,16.5,10.0, 12,5,0,28.4,28.5,1614, "0000011","0000000"
19:10:18,44.1248,-80.8206,10563,11088, 1461,1470,1527,1455,1437,1430, 339,341,342,331,319,331, 188,41,2500,1, 28.9,16.4,10.0, 11,5,0,28.3,28.5,1614, "0000011","0000000"
19:10:24,44.1239,-80.8255,10600,11135, 1460,1467,1524,1453,1436,1431, 339,341,341,331,320,331, 188,41,2500,1, 28.9,16.4,10.0, 10,5,0,28.2,28.4,1612, "0000011","0000000"
19:10:30,44.1229,-80.8304,10640,11175, 1461,1470,1524,1454,1435,1429, 339,340,341,331,321,332, 188,41,2500,1, 28.9,16.4,10.1, 11,5,0,28.3,28.6,1611, "0000011","0000000"
19:10:36,44.1220,-80.8352,10683,11221, 1461,1471,1522,1454,1434,1430, 338,340,341,331,323,332, 188,41,2500,1, 28.9,16.3,10.1, 11,5,0,28.3,28.5,1612, "0000011","0000000"
19:10:42,44.1212,-80.8398,10717,11240, 1463,1468,1522,1454,1432,1428, 338,340,341,331,324,331, 188,41,2500,1, 28.9,16.3,10.1, 10,5,0,28.2,28.8,1612, "0000011","0000000"
19:10:48,44.1202,-80.8455,10752,11273, 1461,1468,1524,1454,1434,1430, 338,340,341,330,324,331, 188,41,2500,1, 28.9,16.3,10.2, 11,6,0,28.3,28.7,1614, "0000011","0000000"
19:10:54,44.1195,-80.8501,10784,11303, 1464,1469,1524,1453,1434,1427, 338,340,341,330,325,331, 188,41,2500,0, 28.8,16.4,10.2, 11,6,0,28.2,28.9,1614, "0000011","0000000"
19:11:00,44.1184,-80.8547,10819,11336, 1462,1468,1524,1453,1434,1427, 338,340,341,330,326,331, 188,41,2500,0, 28.9,16.3,10.2, 11,6,0,28.2,28.9,1614, "0000011","0000000"
19:11:06,44.1176,-80.8594,10855,11370, 1462,1469,1527,1454,1435,1431, 338,340,341,330,326,331, 188,41,2500,0, 28.8,16.4,10.2, 12,5,-1,28.3,28.7,1615, "0000011","0000000"
19:11:12,44.1167,-80.8640,10893,11408, 1461,1467,1525,1453,1436,1429, 338,340,341,330,327,330, 188,41,2500,0, 28.9,16.3,10.3, 11,6,0,28.3,28.8,1615, "0000011","0000000"
19:11:18,44.1159,-80.8685,10932,11447, 1464,1470,1525,1454,1434,1426, 338,340,341,330,328,330, 188,41,2500,0, 28.8,16.3,10.3, 10,5,0,28.2,28.8,1615, "0000011","0000000"
